id,filename,stem,path,dataset,embedding_dim
4899,123641_v0.pt,123641,../data/augmented_spectrograms/train/123641_v0.pt,train,256
4900,123645_v0.pt,123645,../data/augmented_spectrograms/train/123645_v0.pt,train,256
4901,123647_v0.pt,123647,../data/augmented_spectrograms/train/123647_v0.pt,train,256
4902,123760_v0.pt,123760,../data/augmented_spectrograms/train/123760_v0.pt,train,256
4903,123761_v0.pt,123761,../data/augmented_spectrograms/train/123761_v0.pt,train,256
4904,123762_v0.pt,123762,../data/augmented_spectrograms/train/123762_v0.pt,train,256
4905,123763_v0.pt,123763,../data/augmented_spectrograms/train/123763_v0.pt,train,256
4906,123821_v0.pt,123821,../data/augmented_spectrograms/train/123821_v0.pt,train,256
4907,123825_v0.pt,123825,../data/augmented_spectrograms/train/123825_v0.pt,train,256
4908,123832_v0.pt,123832,../data/augmented_spectrograms/train/123832_v0.pt,train,256
4909,123834_v0.pt,123834,../data/augmented_spectrograms/train/123834_v0.pt,train,256
4910,123835_v0.pt,123835,../data/augmented_spectrograms/train/123835_v0.pt,train,256
4911,123868_v0.pt,123868,../data/augmented_spectrograms/train/123868_v0.pt,train,256
4912,123899_v0.pt,123899,../data/augmented_spectrograms/train/123899_v0.pt,train,256
4913,123932_v0.pt,123932,../data/augmented_spectrograms/train/123932_v0.pt,train,256
4914,123933_v0.pt,123933,../data/augmented_spectrograms/train/123933_v0.pt,train,256
4915,123934_v0.pt,123934,../data/augmented_spectrograms/train/123934_v0.pt,train,256
4916,123935_v0.pt,123935,../data/augmented_spectrograms/train/123935_v0.pt,train,256
4917,123936_v0.pt,123936,../data/augmented_spectrograms/train/123936_v0.pt,train,256
4918,123937_v0.pt,123937,../data/augmented_spectrograms/train/123937_v0.pt,train,256
4919,123938_v0.pt,123938,../data/augmented_spectrograms/train/123938_v0.pt,train,256
4920,123964_v0.pt,123964,../data/augmented_spectrograms/train/123964_v0.pt,train,256
4921,123965_v0.pt,123965,../data/augmented_spectrograms/train/123965_v0.pt,train,256
4922,123966_v0.pt,123966,../data/augmented_spectrograms/train/123966_v0.pt,train,256
4923,123968_v0.pt,123968,../data/augmented_spectrograms/train/123968_v0.pt,train,256
4924,123969_v0.pt,123969,../data/augmented_spectrograms/train/123969_v0.pt,train,256
4925,123970_v0.pt,123970,../data/augmented_spectrograms/train/123970_v0.pt,train,256
4926,123971_v0.pt,123971,../data/augmented_spectrograms/train/123971_v0.pt,train,256
4927,123972_v0.pt,123972,../data/augmented_spectrograms/train/123972_v0.pt,train,256
4928,123973_v0.pt,123973,../data/augmented_spectrograms/train/123973_v0.pt,train,256
4929,123975_v0.pt,123975,../data/augmented_spectrograms/train/123975_v0.pt,train,256
4930,123977_v0.pt,123977,../data/augmented_spectrograms/train/123977_v0.pt,train,256
4931,123979_v0.pt,123979,../data/augmented_spectrograms/train/123979_v0.pt,train,256
4932,123980_v0.pt,123980,../data/augmented_spectrograms/train/123980_v0.pt,train,256
4933,123981_v0.pt,123981,../data/augmented_spectrograms/train/123981_v0.pt,train,256
4934,123986_v0.pt,123986,../data/augmented_spectrograms/train/123986_v0.pt,train,256
4935,124154_v0.pt,124154,../data/augmented_spectrograms/train/124154_v0.pt,train,256
4936,124175_v0.pt,124175,../data/augmented_spectrograms/train/124175_v0.pt,train,256
4937,124176_v0.pt,124176,../data/augmented_spectrograms/train/124176_v0.pt,train,256
4938,124177_v0.pt,124177,../data/augmented_spectrograms/train/124177_v0.pt,train,256
4939,124178_v0.pt,124178,../data/augmented_spectrograms/train/124178_v0.pt,train,256
4940,124179_v0.pt,124179,../data/augmented_spectrograms/train/124179_v0.pt,train,256
4941,124180_v0.pt,124180,../data/augmented_spectrograms/train/124180_v0.pt,train,256
4942,124181_v0.pt,124181,../data/augmented_spectrograms/train/124181_v0.pt,train,256
4943,124183_v0.pt,124183,../data/augmented_spectrograms/train/124183_v0.pt,train,256
4944,124184_v0.pt,124184,../data/augmented_spectrograms/train/124184_v0.pt,train,256
4945,124185_v0.pt,124185,../data/augmented_spectrograms/train/124185_v0.pt,train,256
4946,124186_v0.pt,124186,../data/augmented_spectrograms/train/124186_v0.pt,train,256
4947,124393_v0.pt,124393,../data/augmented_spectrograms/train/124393_v0.pt,train,256
4948,124394_v0.pt,124394,../data/augmented_spectrograms/train/124394_v0.pt,train,256
4949,124409_v0.pt,124409,../data/augmented_spectrograms/train/124409_v0.pt,train,256
4950,124411_v0.pt,124411,../data/augmented_spectrograms/train/124411_v0.pt,train,256
4951,124424_v0.pt,124424,../data/augmented_spectrograms/train/124424_v0.pt,train,256
4952,124425_v0.pt,124425,../data/augmented_spectrograms/train/124425_v0.pt,train,256
4953,124426_v0.pt,124426,../data/augmented_spectrograms/train/124426_v0.pt,train,256
4954,124460_v0.pt,124460,../data/augmented_spectrograms/train/124460_v0.pt,train,256
4955,124461_v0.pt,124461,../data/augmented_spectrograms/train/124461_v0.pt,train,256
4956,124470_v0.pt,124470,../data/augmented_spectrograms/train/124470_v0.pt,train,256
4957,124477_v0.pt,124477,../data/augmented_spectrograms/train/124477_v0.pt,train,256
4958,124480_v0.pt,124480,../data/augmented_spectrograms/train/124480_v0.pt,train,256
4959,124481_v0.pt,124481,../data/augmented_spectrograms/train/124481_v0.pt,train,256
4960,124483_v0.pt,124483,../data/augmented_spectrograms/train/124483_v0.pt,train,256
4961,124484_v0.pt,124484,../data/augmented_spectrograms/train/124484_v0.pt,train,256
4962,124485_v0.pt,124485,../data/augmented_spectrograms/train/124485_v0.pt,train,256
4963,124517_v0.pt,124517,../data/augmented_spectrograms/train/124517_v0.pt,train,256
4964,124518_v0.pt,124518,../data/augmented_spectrograms/train/124518_v0.pt,train,256
4965,124519_v0.pt,124519,../data/augmented_spectrograms/train/124519_v0.pt,train,256
4966,124555_v0.pt,124555,../data/augmented_spectrograms/train/124555_v0.pt,train,256
4967,124702_v0.pt,124702,../data/augmented_spectrograms/train/124702_v0.pt,train,256
4968,124752_v0.pt,124752,../data/augmented_spectrograms/train/124752_v0.pt,train,256
4969,124753_v0.pt,124753,../data/augmented_spectrograms/train/124753_v0.pt,train,256
4970,124754_v0.pt,124754,../data/augmented_spectrograms/train/124754_v0.pt,train,256
4971,124755_v0.pt,124755,../data/augmented_spectrograms/train/124755_v0.pt,train,256
4972,124756_v0.pt,124756,../data/augmented_spectrograms/train/124756_v0.pt,train,256
4973,124870_v0.pt,124870,../data/augmented_spectrograms/train/124870_v0.pt,train,256
4974,124873_v0.pt,124873,../data/augmented_spectrograms/train/124873_v0.pt,train,256
4975,124874_v0.pt,124874,../data/augmented_spectrograms/train/124874_v0.pt,train,256
4976,124875_v0.pt,124875,../data/augmented_spectrograms/train/124875_v0.pt,train,256
4977,124876_v0.pt,124876,../data/augmented_spectrograms/train/124876_v0.pt,train,256
4978,124891_v0.pt,124891,../data/augmented_spectrograms/train/124891_v0.pt,train,256
4979,124892_v0.pt,124892,../data/augmented_spectrograms/train/124892_v0.pt,train,256
4980,124912_v0.pt,124912,../data/augmented_spectrograms/train/124912_v0.pt,train,256
4981,124915_v0.pt,124915,../data/augmented_spectrograms/train/124915_v0.pt,train,256
4982,124916_v0.pt,124916,../data/augmented_spectrograms/train/124916_v0.pt,train,256
4983,124917_v0.pt,124917,../data/augmented_spectrograms/train/124917_v0.pt,train,256
4984,124918_v0.pt,124918,../data/augmented_spectrograms/train/124918_v0.pt,train,256
4985,124996_v0.pt,124996,../data/augmented_spectrograms/train/124996_v0.pt,train,256
4986,125001_v0.pt,125001,../data/augmented_spectrograms/train/125001_v0.pt,train,256
4987,125002_v0.pt,125002,../data/augmented_spectrograms/train/125002_v0.pt,train,256
4988,125003_v0.pt,125003,../data/augmented_spectrograms/train/125003_v0.pt,train,256
4989,125004_v0.pt,125004,../data/augmented_spectrograms/train/125004_v0.pt,train,256
4990,125156_v0.pt,125156,../data/augmented_spectrograms/train/125156_v0.pt,train,256
4991,125157_v0.pt,125157,../data/augmented_spectrograms/train/125157_v0.pt,train,256
4992,125158_v0.pt,125158,../data/augmented_spectrograms/train/125158_v0.pt,train,256
4993,125159_v0.pt,125159,../data/augmented_spectrograms/train/125159_v0.pt,train,256
4994,125160_v0.pt,125160,../data/augmented_spectrograms/train/125160_v0.pt,train,256
4995,125161_v0.pt,125161,../data/augmented_spectrograms/train/125161_v0.pt,train,256
4996,125182_v0.pt,125182,../data/augmented_spectrograms/train/125182_v0.pt,train,256
4997,125183_v0.pt,125183,../data/augmented_spectrograms/train/125183_v0.pt,train,256
4998,125185_v0.pt,125185,../data/augmented_spectrograms/train/125185_v0.pt,train,256
4999,125186_v0.pt,125186,../data/augmented_spectrograms/train/125186_v0.pt,train,256
5000,125187_v0.pt,125187,../data/augmented_spectrograms/train/125187_v0.pt,train,256
5001,125188_v0.pt,125188,../data/augmented_spectrograms/train/125188_v0.pt,train,256
5002,125189_v0.pt,125189,../data/augmented_spectrograms/train/125189_v0.pt,train,256
5003,125190_v0.pt,125190,../data/augmented_spectrograms/train/125190_v0.pt,train,256
5004,125191_v0.pt,125191,../data/augmented_spectrograms/train/125191_v0.pt,train,256
5005,125192_v0.pt,125192,../data/augmented_spectrograms/train/125192_v0.pt,train,256
5006,125194_v0.pt,125194,../data/augmented_spectrograms/train/125194_v0.pt,train,256
5007,125196_v0.pt,125196,../data/augmented_spectrograms/train/125196_v0.pt,train,256
5008,125237_v0.pt,125237,../data/augmented_spectrograms/train/125237_v0.pt,train,256
5009,125239_v0.pt,125239,../data/augmented_spectrograms/train/125239_v0.pt,train,256
5010,125240_v0.pt,125240,../data/augmented_spectrograms/train/125240_v0.pt,train,256
5011,125286_v0.pt,125286,../data/augmented_spectrograms/train/125286_v0.pt,train,256
5012,125288_v0.pt,125288,../data/augmented_spectrograms/train/125288_v0.pt,train,256
5013,125289_v0.pt,125289,../data/augmented_spectrograms/train/125289_v0.pt,train,256
5014,125291_v0.pt,125291,../data/augmented_spectrograms/train/125291_v0.pt,train,256
5015,125298_v0.pt,125298,../data/augmented_spectrograms/train/125298_v0.pt,train,256
5016,125299_v0.pt,125299,../data/augmented_spectrograms/train/125299_v0.pt,train,256
5017,125312_v0.pt,125312,../data/augmented_spectrograms/train/125312_v0.pt,train,256
5018,125313_v0.pt,125313,../data/augmented_spectrograms/train/125313_v0.pt,train,256
5019,125314_v0.pt,125314,../data/augmented_spectrograms/train/125314_v0.pt,train,256
5020,125337_v0.pt,125337,../data/augmented_spectrograms/train/125337_v0.pt,train,256
5021,125375_v0.pt,125375,../data/augmented_spectrograms/train/125375_v0.pt,train,256
5022,125377_v0.pt,125377,../data/augmented_spectrograms/train/125377_v0.pt,train,256
5023,125432_v0.pt,125432,../data/augmented_spectrograms/train/125432_v0.pt,train,256
5024,125551_v0.pt,125551,../data/augmented_spectrograms/train/125551_v0.pt,train,256
5025,125612_v0.pt,125612,../data/augmented_spectrograms/train/125612_v0.pt,train,256
5026,125614_v0.pt,125614,../data/augmented_spectrograms/train/125614_v0.pt,train,256
5027,125616_v0.pt,125616,../data/augmented_spectrograms/train/125616_v0.pt,train,256
5028,125617_v0.pt,125617,../data/augmented_spectrograms/train/125617_v0.pt,train,256
5029,125618_v0.pt,125618,../data/augmented_spectrograms/train/125618_v0.pt,train,256
5030,125621_v0.pt,125621,../data/augmented_spectrograms/train/125621_v0.pt,train,256
5031,125622_v0.pt,125622,../data/augmented_spectrograms/train/125622_v0.pt,train,256
5032,125657_v0.pt,125657,../data/augmented_spectrograms/train/125657_v0.pt,train,256
5033,125659_v0.pt,125659,../data/augmented_spectrograms/train/125659_v0.pt,train,256
5034,125680_v0.pt,125680,../data/augmented_spectrograms/train/125680_v0.pt,train,256
5035,125721_v0.pt,125721,../data/augmented_spectrograms/train/125721_v0.pt,train,256
5036,125722_v0.pt,125722,../data/augmented_spectrograms/train/125722_v0.pt,train,256
5037,125723_v0.pt,125723,../data/augmented_spectrograms/train/125723_v0.pt,train,256
5038,125774_v0.pt,125774,../data/augmented_spectrograms/train/125774_v0.pt,train,256
5039,125777_v0.pt,125777,../data/augmented_spectrograms/train/125777_v0.pt,train,256
5040,125778_v0.pt,125778,../data/augmented_spectrograms/train/125778_v0.pt,train,256
5041,125809_v0.pt,125809,../data/augmented_spectrograms/train/125809_v0.pt,train,256
5042,125812_v0.pt,125812,../data/augmented_spectrograms/train/125812_v0.pt,train,256
5043,125813_v0.pt,125813,../data/augmented_spectrograms/train/125813_v0.pt,train,256
5044,125815_v0.pt,125815,../data/augmented_spectrograms/train/125815_v0.pt,train,256
5045,125817_v0.pt,125817,../data/augmented_spectrograms/train/125817_v0.pt,train,256
5046,125818_v0.pt,125818,../data/augmented_spectrograms/train/125818_v0.pt,train,256
5047,125819_v0.pt,125819,../data/augmented_spectrograms/train/125819_v0.pt,train,256
5048,125820_v0.pt,125820,../data/augmented_spectrograms/train/125820_v0.pt,train,256
5049,125821_v0.pt,125821,../data/augmented_spectrograms/train/125821_v0.pt,train,256
5050,125822_v0.pt,125822,../data/augmented_spectrograms/train/125822_v0.pt,train,256
5051,125823_v0.pt,125823,../data/augmented_spectrograms/train/125823_v0.pt,train,256
5052,125824_v0.pt,125824,../data/augmented_spectrograms/train/125824_v0.pt,train,256
5053,125826_v0.pt,125826,../data/augmented_spectrograms/train/125826_v0.pt,train,256
5054,125827_v0.pt,125827,../data/augmented_spectrograms/train/125827_v0.pt,train,256
5055,125999_v0.pt,125999,../data/augmented_spectrograms/train/125999_v0.pt,train,256
5056,126014_v0.pt,126014,../data/augmented_spectrograms/train/126014_v0.pt,train,256
5057,126015_v0.pt,126015,../data/augmented_spectrograms/train/126015_v0.pt,train,256
5058,126018_v0.pt,126018,../data/augmented_spectrograms/train/126018_v0.pt,train,256
5059,126047_v0.pt,126047,../data/augmented_spectrograms/train/126047_v0.pt,train,256
5060,126105_v0.pt,126105,../data/augmented_spectrograms/train/126105_v0.pt,train,256
5061,126180_v0.pt,126180,../data/augmented_spectrograms/train/126180_v0.pt,train,256
5062,126181_v0.pt,126181,../data/augmented_spectrograms/train/126181_v0.pt,train,256
5063,126182_v0.pt,126182,../data/augmented_spectrograms/train/126182_v0.pt,train,256
5064,126185_v0.pt,126185,../data/augmented_spectrograms/train/126185_v0.pt,train,256
5065,126186_v0.pt,126186,../data/augmented_spectrograms/train/126186_v0.pt,train,256
5066,126187_v0.pt,126187,../data/augmented_spectrograms/train/126187_v0.pt,train,256
5067,126188_v0.pt,126188,../data/augmented_spectrograms/train/126188_v0.pt,train,256
5068,126214_v0.pt,126214,../data/augmented_spectrograms/train/126214_v0.pt,train,256
5069,126215_v0.pt,126215,../data/augmented_spectrograms/train/126215_v0.pt,train,256
5070,126216_v0.pt,126216,../data/augmented_spectrograms/train/126216_v0.pt,train,256
5071,126217_v0.pt,126217,../data/augmented_spectrograms/train/126217_v0.pt,train,256
5072,126219_v0.pt,126219,../data/augmented_spectrograms/train/126219_v0.pt,train,256
5073,126220_v0.pt,126220,../data/augmented_spectrograms/train/126220_v0.pt,train,256
5074,126221_v0.pt,126221,../data/augmented_spectrograms/train/126221_v0.pt,train,256
5075,126223_v0.pt,126223,../data/augmented_spectrograms/train/126223_v0.pt,train,256
5076,126225_v0.pt,126225,../data/augmented_spectrograms/train/126225_v0.pt,train,256
5077,126226_v0.pt,126226,../data/augmented_spectrograms/train/126226_v0.pt,train,256
5078,126227_v0.pt,126227,../data/augmented_spectrograms/train/126227_v0.pt,train,256
5079,126230_v0.pt,126230,../data/augmented_spectrograms/train/126230_v0.pt,train,256
5080,126232_v0.pt,126232,../data/augmented_spectrograms/train/126232_v0.pt,train,256
5081,126233_v0.pt,126233,../data/augmented_spectrograms/train/126233_v0.pt,train,256
5082,126234_v0.pt,126234,../data/augmented_spectrograms/train/126234_v0.pt,train,256
5083,126241_v0.pt,126241,../data/augmented_spectrograms/train/126241_v0.pt,train,256
5084,126243_v0.pt,126243,../data/augmented_spectrograms/train/126243_v0.pt,train,256
5085,126283_v0.pt,126283,../data/augmented_spectrograms/train/126283_v0.pt,train,256
5086,126289_v0.pt,126289,../data/augmented_spectrograms/train/126289_v0.pt,train,256
5087,126290_v0.pt,126290,../data/augmented_spectrograms/train/126290_v0.pt,train,256
5088,126291_v0.pt,126291,../data/augmented_spectrograms/train/126291_v0.pt,train,256
5089,126292_v0.pt,126292,../data/augmented_spectrograms/train/126292_v0.pt,train,256
5090,126294_v0.pt,126294,../data/augmented_spectrograms/train/126294_v0.pt,train,256
5091,126295_v0.pt,126295,../data/augmented_spectrograms/train/126295_v0.pt,train,256
5092,126297_v0.pt,126297,../data/augmented_spectrograms/train/126297_v0.pt,train,256
5093,126300_v0.pt,126300,../data/augmented_spectrograms/train/126300_v0.pt,train,256
5094,126316_v0.pt,126316,../data/augmented_spectrograms/train/126316_v0.pt,train,256
5095,126317_v0.pt,126317,../data/augmented_spectrograms/train/126317_v0.pt,train,256
5096,126319_v0.pt,126319,../data/augmented_spectrograms/train/126319_v0.pt,train,256
5097,126320_v0.pt,126320,../data/augmented_spectrograms/train/126320_v0.pt,train,256
5098,126357_v0.pt,126357,../data/augmented_spectrograms/train/126357_v0.pt,train,256
5099,126362_v0.pt,126362,../data/augmented_spectrograms/train/126362_v0.pt,train,256
5100,126398_v0.pt,126398,../data/augmented_spectrograms/train/126398_v0.pt,train,256
5101,126401_v0.pt,126401,../data/augmented_spectrograms/train/126401_v0.pt,train,256
5102,126402_v0.pt,126402,../data/augmented_spectrograms/train/126402_v0.pt,train,256
5103,126403_v0.pt,126403,../data/augmented_spectrograms/train/126403_v0.pt,train,256
5104,126404_v0.pt,126404,../data/augmented_spectrograms/train/126404_v0.pt,train,256
5105,126405_v0.pt,126405,../data/augmented_spectrograms/train/126405_v0.pt,train,256
5106,126406_v0.pt,126406,../data/augmented_spectrograms/train/126406_v0.pt,train,256
5107,126407_v0.pt,126407,../data/augmented_spectrograms/train/126407_v0.pt,train,256
5108,126408_v0.pt,126408,../data/augmented_spectrograms/train/126408_v0.pt,train,256
5109,126410_v0.pt,126410,../data/augmented_spectrograms/train/126410_v0.pt,train,256
5110,126411_v0.pt,126411,../data/augmented_spectrograms/train/126411_v0.pt,train,256
5111,126413_v0.pt,126413,../data/augmented_spectrograms/train/126413_v0.pt,train,256
5112,126414_v0.pt,126414,../data/augmented_spectrograms/train/126414_v0.pt,train,256
5113,126415_v0.pt,126415,../data/augmented_spectrograms/train/126415_v0.pt,train,256
5114,126417_v0.pt,126417,../data/augmented_spectrograms/train/126417_v0.pt,train,256
5115,126426_v0.pt,126426,../data/augmented_spectrograms/train/126426_v0.pt,train,256
5116,126427_v0.pt,126427,../data/augmented_spectrograms/train/126427_v0.pt,train,256
5117,126428_v0.pt,126428,../data/augmented_spectrograms/train/126428_v0.pt,train,256
5118,126429_v0.pt,126429,../data/augmented_spectrograms/train/126429_v0.pt,train,256
5119,126430_v0.pt,126430,../data/augmented_spectrograms/train/126430_v0.pt,train,256
5120,126431_v0.pt,126431,../data/augmented_spectrograms/train/126431_v0.pt,train,256
5121,126489_v0.pt,126489,../data/augmented_spectrograms/train/126489_v0.pt,train,256
5122,126490_v0.pt,126490,../data/augmented_spectrograms/train/126490_v0.pt,train,256
5123,126491_v0.pt,126491,../data/augmented_spectrograms/train/126491_v0.pt,train,256
5124,126505_v0.pt,126505,../data/augmented_spectrograms/train/126505_v0.pt,train,256
5125,126506_v0.pt,126506,../data/augmented_spectrograms/train/126506_v0.pt,train,256
5126,126507_v0.pt,126507,../data/augmented_spectrograms/train/126507_v0.pt,train,256
5127,126512_v0.pt,126512,../data/augmented_spectrograms/train/126512_v0.pt,train,256
5128,126516_v0.pt,126516,../data/augmented_spectrograms/train/126516_v0.pt,train,256
5129,126519_v0.pt,126519,../data/augmented_spectrograms/train/126519_v0.pt,train,256
5130,126520_v0.pt,126520,../data/augmented_spectrograms/train/126520_v0.pt,train,256
5131,126522_v0.pt,126522,../data/augmented_spectrograms/train/126522_v0.pt,train,256
5132,126550_v0.pt,126550,../data/augmented_spectrograms/train/126550_v0.pt,train,256
5133,126557_v0.pt,126557,../data/augmented_spectrograms/train/126557_v0.pt,train,256
5134,126559_v0.pt,126559,../data/augmented_spectrograms/train/126559_v0.pt,train,256
5135,126584_v0.pt,126584,../data/augmented_spectrograms/train/126584_v0.pt,train,256
5136,126585_v0.pt,126585,../data/augmented_spectrograms/train/126585_v0.pt,train,256
5137,126586_v0.pt,126586,../data/augmented_spectrograms/train/126586_v0.pt,train,256
5138,126587_v0.pt,126587,../data/augmented_spectrograms/train/126587_v0.pt,train,256
5139,126588_v0.pt,126588,../data/augmented_spectrograms/train/126588_v0.pt,train,256
5140,126589_v0.pt,126589,../data/augmented_spectrograms/train/126589_v0.pt,train,256
5141,126601_v0.pt,126601,../data/augmented_spectrograms/train/126601_v0.pt,train,256
5142,126602_v0.pt,126602,../data/augmented_spectrograms/train/126602_v0.pt,train,256
5143,126605_v0.pt,126605,../data/augmented_spectrograms/train/126605_v0.pt,train,256
5144,126607_v0.pt,126607,../data/augmented_spectrograms/train/126607_v0.pt,train,256
5145,126608_v0.pt,126608,../data/augmented_spectrograms/train/126608_v0.pt,train,256
5146,126646_v0.pt,126646,../data/augmented_spectrograms/train/126646_v0.pt,train,256
5147,126666_v0.pt,126666,../data/augmented_spectrograms/train/126666_v0.pt,train,256
5148,126668_v0.pt,126668,../data/augmented_spectrograms/train/126668_v0.pt,train,256
5149,126669_v0.pt,126669,../data/augmented_spectrograms/train/126669_v0.pt,train,256
5150,126670_v0.pt,126670,../data/augmented_spectrograms/train/126670_v0.pt,train,256
5151,126671_v0.pt,126671,../data/augmented_spectrograms/train/126671_v0.pt,train,256
5152,126672_v0.pt,126672,../data/augmented_spectrograms/train/126672_v0.pt,train,256
5153,126673_v0.pt,126673,../data/augmented_spectrograms/train/126673_v0.pt,train,256
5154,126675_v0.pt,126675,../data/augmented_spectrograms/train/126675_v0.pt,train,256
5155,126718_v0.pt,126718,../data/augmented_spectrograms/train/126718_v0.pt,train,256
5156,126719_v0.pt,126719,../data/augmented_spectrograms/train/126719_v0.pt,train,256
5157,126720_v0.pt,126720,../data/augmented_spectrograms/train/126720_v0.pt,train,256
5158,126743_v0.pt,126743,../data/augmented_spectrograms/train/126743_v0.pt,train,256
5159,126746_v0.pt,126746,../data/augmented_spectrograms/train/126746_v0.pt,train,256
5160,126747_v0.pt,126747,../data/augmented_spectrograms/train/126747_v0.pt,train,256
5161,126749_v0.pt,126749,../data/augmented_spectrograms/train/126749_v0.pt,train,256
5162,126778_v0.pt,126778,../data/augmented_spectrograms/train/126778_v0.pt,train,256
5163,126781_v0.pt,126781,../data/augmented_spectrograms/train/126781_v0.pt,train,256
5164,126782_v0.pt,126782,../data/augmented_spectrograms/train/126782_v0.pt,train,256
5165,126786_v0.pt,126786,../data/augmented_spectrograms/train/126786_v0.pt,train,256
5166,126789_v0.pt,126789,../data/augmented_spectrograms/train/126789_v0.pt,train,256
5167,126790_v0.pt,126790,../data/augmented_spectrograms/train/126790_v0.pt,train,256
5168,126883_v0.pt,126883,../data/augmented_spectrograms/train/126883_v0.pt,train,256
5169,126884_v0.pt,126884,../data/augmented_spectrograms/train/126884_v0.pt,train,256
5170,126885_v0.pt,126885,../data/augmented_spectrograms/train/126885_v0.pt,train,256
5171,126886_v0.pt,126886,../data/augmented_spectrograms/train/126886_v0.pt,train,256
5172,126887_v0.pt,126887,../data/augmented_spectrograms/train/126887_v0.pt,train,256
5173,126899_v0.pt,126899,../data/augmented_spectrograms/train/126899_v0.pt,train,256
5174,126900_v0.pt,126900,../data/augmented_spectrograms/train/126900_v0.pt,train,256
5175,126944_v0.pt,126944,../data/augmented_spectrograms/train/126944_v0.pt,train,256
5176,127036_v0.pt,127036,../data/augmented_spectrograms/train/127036_v0.pt,train,256
5177,127037_v0.pt,127037,../data/augmented_spectrograms/train/127037_v0.pt,train,256
5178,127062_v0.pt,127062,../data/augmented_spectrograms/train/127062_v0.pt,train,256
5179,127066_v0.pt,127066,../data/augmented_spectrograms/train/127066_v0.pt,train,256
5180,127155_v0.pt,127155,../data/augmented_spectrograms/train/127155_v0.pt,train,256
5181,127159_v0.pt,127159,../data/augmented_spectrograms/train/127159_v0.pt,train,256
5182,127181_v0.pt,127181,../data/augmented_spectrograms/train/127181_v0.pt,train,256
5183,127182_v0.pt,127182,../data/augmented_spectrograms/train/127182_v0.pt,train,256
5184,127183_v0.pt,127183,../data/augmented_spectrograms/train/127183_v0.pt,train,256
5185,127184_v0.pt,127184,../data/augmented_spectrograms/train/127184_v0.pt,train,256
5186,127185_v0.pt,127185,../data/augmented_spectrograms/train/127185_v0.pt,train,256
5187,127188_v0.pt,127188,../data/augmented_spectrograms/train/127188_v0.pt,train,256
5188,127189_v0.pt,127189,../data/augmented_spectrograms/train/127189_v0.pt,train,256
5189,127190_v0.pt,127190,../data/augmented_spectrograms/train/127190_v0.pt,train,256
5190,127191_v0.pt,127191,../data/augmented_spectrograms/train/127191_v0.pt,train,256
5191,127193_v0.pt,127193,../data/augmented_spectrograms/train/127193_v0.pt,train,256
5192,127194_v0.pt,127194,../data/augmented_spectrograms/train/127194_v0.pt,train,256
5193,127203_v0.pt,127203,../data/augmented_spectrograms/train/127203_v0.pt,train,256
5194,127204_v0.pt,127204,../data/augmented_spectrograms/train/127204_v0.pt,train,256
5195,127205_v0.pt,127205,../data/augmented_spectrograms/train/127205_v0.pt,train,256
5196,127207_v0.pt,127207,../data/augmented_spectrograms/train/127207_v0.pt,train,256
5197,127209_v0.pt,127209,../data/augmented_spectrograms/train/127209_v0.pt,train,256
5198,127210_v0.pt,127210,../data/augmented_spectrograms/train/127210_v0.pt,train,256
5199,127211_v0.pt,127211,../data/augmented_spectrograms/train/127211_v0.pt,train,256
5200,127263_v0.pt,127263,../data/augmented_spectrograms/train/127263_v0.pt,train,256
5201,127265_v0.pt,127265,../data/augmented_spectrograms/train/127265_v0.pt,train,256
5202,127266_v0.pt,127266,../data/augmented_spectrograms/train/127266_v0.pt,train,256
5203,127267_v0.pt,127267,../data/augmented_spectrograms/train/127267_v0.pt,train,256
5204,127268_v0.pt,127268,../data/augmented_spectrograms/train/127268_v0.pt,train,256
5205,127271_v0.pt,127271,../data/augmented_spectrograms/train/127271_v0.pt,train,256
5206,127273_v0.pt,127273,../data/augmented_spectrograms/train/127273_v0.pt,train,256
5207,127274_v0.pt,127274,../data/augmented_spectrograms/train/127274_v0.pt,train,256
5208,127277_v0.pt,127277,../data/augmented_spectrograms/train/127277_v0.pt,train,256
5209,127278_v0.pt,127278,../data/augmented_spectrograms/train/127278_v0.pt,train,256
5210,127279_v0.pt,127279,../data/augmented_spectrograms/train/127279_v0.pt,train,256
5211,127285_v0.pt,127285,../data/augmented_spectrograms/train/127285_v0.pt,train,256
5212,127286_v0.pt,127286,../data/augmented_spectrograms/train/127286_v0.pt,train,256
5213,127288_v0.pt,127288,../data/augmented_spectrograms/train/127288_v0.pt,train,256
5214,127289_v0.pt,127289,../data/augmented_spectrograms/train/127289_v0.pt,train,256
5215,127290_v0.pt,127290,../data/augmented_spectrograms/train/127290_v0.pt,train,256
5216,127294_v0.pt,127294,../data/augmented_spectrograms/train/127294_v0.pt,train,256
5217,127295_v0.pt,127295,../data/augmented_spectrograms/train/127295_v0.pt,train,256
5218,127296_v0.pt,127296,../data/augmented_spectrograms/train/127296_v0.pt,train,256
5219,127297_v0.pt,127297,../data/augmented_spectrograms/train/127297_v0.pt,train,256
5220,127298_v0.pt,127298,../data/augmented_spectrograms/train/127298_v0.pt,train,256
5221,127299_v0.pt,127299,../data/augmented_spectrograms/train/127299_v0.pt,train,256
5222,127300_v0.pt,127300,../data/augmented_spectrograms/train/127300_v0.pt,train,256
5223,127302_v0.pt,127302,../data/augmented_spectrograms/train/127302_v0.pt,train,256
